Unnamed: 0,age,monthly_income,financial_aid,aid_dependency,tuition_ratio,housing_ratio,food_ratio,transportation_ratio,books_supplies_ratio,entertainment_ratio,personal_care_ratio,technology_ratio,health_wellness_ratio,miscellaneous_ratio,housing_burden,food_burden,high_aid_reliance,gender_Male,gender_Non-binary,year_in_school_Junior,year_in_school_Senior,year_in_school_Sophomore,major_Computer Science,major_Economics,major_Engineering,major_Psychology,preferred_payment_method_Credit/Debit Card,preferred_payment_method_Mobile Payment App,financial_score
-0.97997997997998,0.25,-0.5004830917874397,0.20795107033639143,0.503803934027855,0.0,0.4864442857411709,0.5664999507568959,-0.6002608469500057,0.5104947654966422,0.6723481725921568,-0.7730024145671801,1.4612001214286794,-0.273098921865893,-0.42455074897220063,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.990196078431374
-0.977977977977978,0.75,0.09082125603864734,-1.0071355759429155,-1.4309482593889733,0.0,0.03700483373133281,-0.1067931237467544,0.9069133893571458,0.3133033457846053,-0.4641371599065137,-0.1670102309053607,0.1796762818440192,0.8034149407288531,0.3187846447542945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.921343146274149
-0.975975975975976,-0.25,-0.5835748792270531,0.05504587155963303,0.42395448132492486,0.0,1.434319066908357,0.830469052986003,0.6307354962370241,0.03061396324671531,-0.4089601042317594,0.21262492517567913,-0.5022578656646872,0.5340058969932284,0.5472564985910204,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.069896743447181
-0.973973973973974,-0.75,0.2995169082125604,0.7054026503567788,0.3933027092207611,0.0,-0.35232665935365254,-0.27206273967246175,-1.05584847391437,0.4575324261187662,-1.0134215475988437,0.1171931054033317,-0.5193943190754432,0.6719196710469698,-0.19483654687732646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.100491400491402
-0.9719719719719719,0.5,0.9178743961352657,-0.8929663608562691,-1.2945195807465708,0.0,-0.5863527103528123,-0.8396461908008641,-1.0613362121184167,-0.8102598261014701,-0.018278968627143476,-0.41563672034609045,-0.32606748361369026,-0.8816342704246508,-0.2928831137408155,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.78516868236792
-0.96996996996997,0.0,0.39806763285024155,-0.9928644240570846,-1.4162017372990394,0.0,0.12039850671883393,0.12355779668449181,0.2131739124395408,-0.21052449984984464,0.09617064356832698,0.4168449041430466,-0.8853321494127219,0.17187835247608096,-0.181770731991967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.906624102154828
-0.9679679679679679,0.25,0.7690821256038647,-0.5626911314984709,-0.8645279331839539,0.0,-0.1263044853463573,0.04879669599131435,0.2788032986009667,-0.5303155063793209,-0.4612965145866085,-1.0560266032259855,0.21996871666539047,0.22752602515910955,-0.5506365751568175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.355978260869565
-0.965965965965966,-0.25,0.8367149758454107,0.6890927624872579,0.15473786561918762,0.0,-0.38685817984344595,-0.0025810460292940945,-0.6065270272896588,-0.30903617724570875,-0.927485053243497,-1.0324948861698762,-1.0816560719364898,-0.6817516011276152,-0.7798670976907601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.338611713665943
-0.963963963963964,-0.75,0.9004830917874396,-0.41182466870540263,-0.7299340265723444,0.0,-0.1978028024842279,-0.28717840855786514,-1.003166800852701,-1.0113378743320451,-0.5084506839640824,-0.47271146882138526,-0.7984001220556888,0.12854451073928347,0.04257273376892952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.22163515016685
-0.9619619619619619,-0.5,0.26280193236714977,-0.22833843017329256,-0.34937409796040503,0.0,0.23426139619914216,-0.44328042796620887,-0.09707991429061068,0.11523149493467817,-0.5261506323518299,-0.628644379384673,0.4336821056981342,-0.8783691152357824,0.46188201563665465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.841784338896021
-0.95995995995996,-0.75,0.3072463768115942,0.44648318042813456,0.21626757811662767,0.0,-0.41861028278096535,-0.17784747138465248,0.6084400783686755,-0.8451354142669054,-0.6174614598435685,-1.002199179437424,-0.7077604432524561,0.5296234739907909,-0.7030505757887813,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.277196652719663
-0.9579579579579579,0.5,-0.9758454106280193,0.07339449541284404,0.8142968801639227,0.0,2.2738361735892574,1.7847055649817516,3.0977828597639547,2.775233924034431,0.3397355640969895,-0.28254657371413644,-0.18368315534263885,0.3545073909068604,2.6180458767262604,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.680281690140847
-0.955955955955956,-1.0,0.39420289855072466,0.19775739041794088,-0.011046528961819315,0.0,-0.7196416461531461,-0.6725727462663987,-0.14909654186401988,0.5093305839805977,-0.8140743224197419,0.22819166810182662,-0.33560830695213006,-0.7036542032993549,-0.7436329474468313,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50408719346049
-0.953953953953954,0.5,-0.8483091787439614,-0.4648318042813456,-0.027751708816766404,0.0,0.12771337498911095,2.0375413110642504,1.5828337878938015,0.5515011591030217,0.33883019510029266,2.008811791455895,1.5784182523546337,0.957248100487126,-0.032677405726493344,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.52076124567474
-0.9519519519519519,-0.75,0.07922705314009662,-0.9317023445463812,-1.2839286592850974,0.0,0.03966314017624174,-0.1266070031199636,-0.3172503994746813,-0.7358481485022543,0.30847731585509897,0.6801263111385968,0.4018498401509313,-0.466834638264336,-0.29344913794084443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.774597495527727
-0.94994994994995,0.75,0.06376811594202898,0.03058103975535168,-0.005051831511371091,0.0,0.1910533391180798,0.7730232780486435,-0.5902997140148798,0.21503124031456286,0.09115994914367072,0.2283007680228441,0.4077318900069834,0.25559877069654785,0.2385626551696504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.498103666245258
-0.9479479479479479,-0.5,-0.6840579710144927,0.36085626911314983,0.7826552039246969,0.0,1.1806370812571412,0.07754414958856408,2.1285862683341974,1.9271046949713673,-0.07005091328901666,-0.08247452798186275,-0.3657830642393231,1.4631745908695457,1.0370853447294104,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.711864406779661
-0.9459459459459459,-0.5,-0.43478260869565216,0.39143730886850153,0.6077847046746828,0.0,0.40611495827058525,0.6923885814046802,1.4168753596597028,1.1497708216060194,1.139684426059551,-0.8006387247262114,-0.24049223935824385,1.5242410551680055,-0.05976296779253001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.886409060626248
-0.943943943943944,0.5,-0.22415458937198068,0.3221202854230377,0.40975115490565567,0.0,-0.45711420671656783,-0.38129748861474466,0.3304260762937316,-0.1131141786364924,0.9328736397381582,-0.6158191844150821,-0.0026536670200213563,-0.0630734416963934,0.36826912202912393,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.084073604060913
-0.9419419419419419,0.25,-0.9468599033816425,-0.1325178389398573,0.5533364356358692,0.0,1.8211803703609444,2.87150550172885,2.93862645362954,0.0577026984512628,0.5502739239484531,1.3212227530138214,-0.27554993472041345,0.976683059489037,2.2960984138381795,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.940755873340143
-0.93993993993994,0.25,0.782608695652174,-1.039755351681957,-1.5002871500683883,0.0,-0.49694655083353745,-0.22231112739816702,-0.5863842620564449,-0.5546578459923466,0.2762204793492865,-1.0742771839074794,-0.500602884500449,-0.4216142276661087,-0.920028530252395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.990552834149753
-0.9379379379379379,0.25,0.8579710144927536,-0.43017329255861364,-0.7392160022198729,0.0,-0.8871515187178933,-0.9774421229570708,0.1262356305600057,-0.588703171384378,-0.043338933391191596,-0.10592417147226198,0.1226171892212521,0.024509931874120365,0.25260770146633804,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.230899830220714
-0.9359359359359359,0.5,-0.9642512077294686,0.0856269113149847,0.8135186243179691,0.0,2.449692013047346,0.45027119608887717,1.8225145100704858,0.8169287507543402,2.2889533878245993,0.7388236072437004,0.7166833187268186,0.6865679483347951,1.8941023077274717,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.681058495821725
-0.933933933933934,0.75,0.6125603864734299,-0.8216106014271152,-1.167262945664623,0.0,-0.8109654781725985,-0.017804730318642284,-0.03114090092615781,0.08323666874502321,-0.16395409436581196,-0.6128721257530929,-0.0005420031107707076,0.300719497991716,-0.4854718885876922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.658149171270718
-0.9319319319319319,0.25,0.6608695652173913,-0.30173292558613657,-0.5574566569130325,0.0,-0.40862927043973585,-0.6382198145256591,0.019077328164755415,-0.7279321491408228,0.015234620933371796,-0.24873123255943877,-0.90880387591087,-1.0038009022417573,0.12447568823121465,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.049479166666664
-0.92992992992993,-0.25,0.5932367149758454,-0.3934760448521916,-0.6343343326981837,0.0,-0.33134732221158125,-0.31672280100410616,-0.6827769946829151,-0.12927908270313027,-0.4286081983628592,-0.8896543927675543,-0.008040895809394582,-0.7471148458078003,0.29876054055678997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.12621359223301
-0.9279279279279279,0.0,0.6357487922705314,0.3302752293577982,-0.006951705401107326,0.0,-0.8299443938565462,0.17124184645265306,-0.15586105271688788,0.2793400578109118,0.3968516055582387,0.17992370798353638,0.2075637308073962,-0.3741909651249405,0.36099418503093933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5
-0.9259259259259259,0.25,0.5565217391304348,-0.5056065239551478,-0.7507137080965881,0.0,-0.5381261829267784,-0.6367629452256777,-0.09925554697531418,-0.2144505807721105,-0.25483826197187953,-0.021058672666294007,0.09507708861529679,-0.792051178062392,0.26330053931555236,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.242376111817027
-0.923923923923924,-0.25,-0.10821256038647344,-0.5341488277268094,-0.5791527862068424,0.0,0.11977251338638595,0.06979125513455076,-0.39583072104569,0.642626351553406,-0.503313710292884,-0.7144789449642461,1.0641878088092094,-0.12588716687941987,-0.7747695999675663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.071134868421051
-0.9219219219219219,-0.5,-0.8135265700483092,-0.24668705402650357,0.27179350166317895,0.0,1.6226109930310615,1.5574055352853893,2.390362327855833,-0.43938033646935704,-0.7164558358629652,-0.2852765032300607,0.5000728075072761,0.14698355888482217,0.7192313400077204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.221774193548386
-0.91991991991992,0.5,-0.8038647342995169,-0.8053007135575942,-0.7739410429700219,0.0,1.0221186739782966,0.15486868328567696,2.6036578753604083,0.580201336436664,0.8768697897367735,1.7620427857743062,0.16165648842867356,0.3055105406890413,1.5855779285566618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.265560165975103
-0.9179179179179179,0.75,-0.41932367149758454,-0.7604485219164119,-0.8411331983178844,0.0,-0.074129238057494,0.6569295634457488,0.846842299219327,0.14190968476388716,1.0781292935921094,-0.164385445412941,0.19584953547923492,-0.6379086893235463,0.5410520692992206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.332627118644067
-0.9159159159159159,0.25,0.4888888888888889,-0.1304791029561672,-0.3348988283203148,0.0,-0.20079624367322263,-0.801441180428006,-1.0469789229709245,0.17997321576877223,-0.04909317837400531,-0.49861242367935427,-0.2703021786322353,-0.6623465774349674,0.3256705332779571,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.827336041787577
-0.913913913913914,0.25,-0.9893719806763285,0.8746177370030581,1.4171353651187981,0.0,0.8326462412263983,3.0230443191734317,3.482514291597148,2.5693692177665532,0.4212300390328044,2.500569191783542,0.308603941354897,1.3207687811275195,1.7859536579572197,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.07856650585803
-0.9119119119119119,0.25,0.5101449275362319,0.7502548419979612,0.32399737941639656,0.0,-0.24287232270168221,-0.28417600330405185,0.2881583768518222,0.058298579352108464,-0.8941522683037936,0.2608545713038696,-0.63249411993303,-0.9612975039876037,-0.793321350618296,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.1696675900277
-0.9099099099099099,-1.0,-0.17777777777777778,-0.3363914373088685,-0.2811509673432052,0.0,-0.09408747403297149,-0.15274183646294556,1.2284647497870853,0.19134737303308946,0.827177200968424,0.6017174630639572,0.0214445470034953,0.16451157393526994,-0.49161295354702955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.773688332028192
-0.9079079079079079,0.75,0.2743961352657005,-0.5667686034658511,-0.7519020423249191,0.0,-0.5037293260046487,-0.12478840286688561,-0.6296692203361681,-0.08893859335577874,0.05447530515807462,-0.9960917792306309,0.34379387604414,-0.959054517748777,-0.3194657647536857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.243562231759658
-0.9059059059059059,-0.75,0.336231884057971,0.47298674821610603,0.22156688882595676,0.0,0.2445652897236209,-0.6149538001060338,-0.9855853015618816,-0.7204932337803174,0.15804328535094445,-0.2412359248329967,0.23298665814143446,-0.9289261713114723,-0.18314710928638808,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.271907216494844
-0.9039039039039038,0.75,0.028985507246376812,-0.5158002038735984,-0.6052888406936895,0.0,0.5365919619396275,-0.7422460966919725,-0.5067513552371558,-0.5156368478007153,-0.36633456700911504,0.5742015761676003,-0.6712494255058021,0.6022444012159794,0.27209843687954777,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.097222222222221
-0.9019019019019019,0.5,-0.8367149758454107,-0.6156982670744139,-0.31917303326807517,0.0,0.8911431074989845,0.18082468174644428,0.6967747925105187,1.2244468993157875,1.016015409765724,-0.5016837729515871,0.3516609482239061,-0.05769872057943998,-0.3637790551537457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.811639549436794
-0.8998998998998999,-0.5,0.6879227053140097,0.42813455657492355,0.04242601699313784,0.0,-0.2556095512834262,0.0684929859062053,-0.2832854660077219,-0.2609551465242237,-0.7766790879410261,0.114452980072222,-0.5271445655123563,0.3976425002107355,-0.9056503820093812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.450714285714286
-0.8978978978978979,-0.25,0.8309178743961353,-0.06931702344546381,-0.3908276233613223,0.0,-0.5452047843581249,-0.8654113499385313,-1.006246228507282,-0.612747838172855,-0.947596611435382,-0.6433701314873901,0.2284454031292101,-0.972274452612905,-0.18824895950030335,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.883160621761656
-0.8958958958958959,-0.75,-0.6801932367149759,0.2996941896024465,0.7291829527288186,0.0,1.4537349487575706,0.24612205904012383,0.698532793190789,-0.43612054121535043,1.4617151082412598,0.8610449761180747,0.4027083113025522,0.37767297140451034,-0.20412698927251302,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.765237020316025
-0.8938938938938938,-1.0,0.527536231884058,0.6218144750254841,0.23639947092428504,0.0,-0.12478286017810845,-0.9094863400963767,-0.6159105218790166,-0.8592628528787802,-0.9901544715709127,-0.8575757764887878,-0.8731625679073449,-0.3180007009160997,-0.6015876586854432,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.257102272727273
-0.8918918918918919,0.5,-0.15458937198067632,-0.8623853211009175,-1.1161961164589365,0.0,0.8815161627566884,0.8645919887738847,1.2063922323184717,-0.11789726057872214,-0.7566399925473751,0.7256319657214801,-0.44478250796485086,-0.7169036390869342,1.0895479509957244,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.607177497575169
-0.8898898898898899,0.0,0.21256038647342995,-0.40978593272171254,-0.5349626029188856,0.0,0.36735497305182935,0.31121719098093853,0.07009514136843478,0.2842204933794992,0.6662487676493377,0.5104846751425275,-0.5139796559644849,-0.3435078560579234,0.3501050493430652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.027027027027025
-0.8878878878878879,0.5,-0.32270531400966185,0.381243628950051,0.5210591921166712,0.0,-0.1451867742438982,0.08769708297284905,0.6699334957210089,-0.11358286687476958,-0.43899697614309147,1.0816723018665495,1.3414221579696315,1.2946868446647033,0.9708521836546186,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.972972972972974
-0.8858858858858859,-0.5,0.2647342995169082,0.2854230377166157,0.11586134624088214,0.0,0.3931618387624583,-0.3441431549084287,0.6275922951516414,0.6439031309362874,-0.7485445524420594,-0.18329784088131465,0.4253886811678054,-0.7206307472924309,0.16253652012572337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13.3774157923799
-0.8838838838838838,0.75,-0.6821256038647343,-0.9439347604485219,-1.1957964688716056,0.0,0.06298205899902672,1.8432198274338065,1.635778748678912,1.1808576699076132,0.08644006425264258,1.3916467272194004,0.7565103314985684,1.16794367142213,0.2355329124350895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.686629526462394
-0.8818818818818819,-0.5,-0.629951690821256,0.9317023445463812,1.116763794444421,0.0,0.5733234373556112,1.10823102575744,0.39671852219093756,0.8624712274518319,-0.24881116785121699,0.978392812526043,1.1584526290500858,0.26687473294637676,1.763015856306975,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.378378378378379
-0.8798798798798799,-0.5,0.6840579710144927,0.4260958205912334,0.04249665751158456,0.0,-0.929635370828601,-0.8682201123193662,0.2709292675555487,-0.463798161812697,-0.5342782545394954,-0.9590065627327774,0.13373875771410537,-0.8812671982413126,-0.7836747469204232,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.450643776824034
-0.8778778778778779,0.25,0.12173913043478261,-0.4036697247706422,-0.49463670328441084,0.0,-0.01861552018892953,-0.19566114756240555,-0.6816843399820419,-0.3033046291368841,-0.07193115287957219,-0.6836413838951235,-0.0016094874983561425,0.41406732629653936,0.27839277859767725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.986776268763402
-0.8758758758758759,-1.0,-0.5565217391304348,0.6625891946992865,0.8951110779947117,0.0,1.659157064003271,0.929570434964219,1.4014672701555801,1.1656843697343908,0.48131114847587614,1.0782593557448366,1.647117876381592,0.6245259961675171,1.285930527352171,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.599618077657542
-0.8738738738738738,-0.5,0.07729468599033816,0.9704383282364933,0.6652765025493882,0.0,-0.5909955603562536,0.5948409519068211,-0.8911189271085485,-0.7283819972064468,0.651646987673127,-0.6676784773037531,-0.4366763123477837,-0.8326941957139756,0.5746023395943675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.829024390243902
-0.8718718718718719,-0.75,0.6396135265700483,-1.019367991845056,-1.4668148022744374,0.0,-0.8033401400310536,-0.8073833616712177,-0.8099572308360731,-0.22598781636200152,-0.052513321549850125,0.03863744132506836,-0.8820749936300935,-0.7901377276843268,-0.49194596582374167,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.957142857142856
-0.8698698698698699,-0.75,0.13719806763285025,0.07543323139653414,0.0003700984808970078,0.0,0.4178159956121758,-0.6287683843017339,0.14331481363950124,0.4749403208445497,-0.02538018568814868,-0.7965333030859404,0.5255651119830247,0.7475006531539109,0.5842141289398455,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.492691839220461
-0.8678678678678678,0.5,-0.11207729468599034,-0.2976554536187564,-0.26570452984692194,0.0,0.6140444074871604,0.13902016086103416,-0.5199894419311252,-0.19783654788694144,0.8472357834759697,0.14026649721015247,-0.9120745098484038,-0.301723114738354,-0.30716018535263057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.758270676691728
-0.8658658658658659,-0.25,0.3536231884057971,-0.799184505606524,-1.098041394007656,0.0,-0.6714173187769577,-0.06324912575231888,-0.3822576469163102,0.4972961959833468,0.17245786375489983,-0.32804539897953944,0.1432138507057945,-0.45633053640757465,-0.9022445282893584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.589056603773583
-0.8638638638638638,0.25,0.314975845410628,-0.8338430173292558,-1.1457195942664928,0.0,0.3049788276010967,-0.8616878365799934,0.48634469637726724,-0.19720763836573127,-0.5303627849965865,-0.52771760850575,-0.6174711526072402,-0.974125713016864,0.38186300395672323,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.636645962732919
